,player_name,team_abbreviation,age,player_height,player_weight,season
6919,Rashard Lewis,WAS,32,208.28,104.32616,2011-12
6920,Randy Foye,LAC,28,193.04,96.615096,2011-12
6921,Ramon Sessions,LAL,26,190.5,86.18248,2011-12
6922,Mike Miller,MIA,32,203.2,95.25432,2011-12
6923,Mikki Moore,GSW,36,213.36,102.0582,2011-12
6924,Mo Williams,LAC,29,185.42,88.45044,2011-12
6925,Monta Ellis,MIL,26,190.5,83.91452,2011-12
6926,Morris Almond,WAS,27,198.12,102.0582,2011-12
6927,Mychel Thompson,CLE,24,198.12,95.707912,2011-12
6928,Nate Robinson,GSW,28,175.26,81.64656,2011-12
6929,Nazr Mohammed,OKC,34,208.28,113.398,2011-12
6930,Nene,WAS,29,210.82,113.398,2011-12
6931,Nick Collison,OKC,31,208.28,115.66596,2011-12
6932,Nick Young,LAC,27,200.66,95.25432,2011-12
6933,Nicolas Batum,POR,23,203.2,90.7184,2011-12
6934,Nikola Pekovic,MIN,26,210.82,131.54168,2011-12
6935,Nikola Vucevic,PHI,21,213.36,108.86208,2011-12
6936,Sean Williams,BOS,25,208.28,106.59412,2011-12
6937,Nolan Smith,POR,23,187.96,83.91452,2011-12
6938,O.J. Mayo,MEM,24,193.04,95.25432,2011-12
6939,Omer Asik,CHI,25,213.36,115.66596,2011-12
6940,Omri Casspi,CLE,24,205.74,102.0582,2011-12
6941,Patrick Patterson,HOU,23,205.74,106.59412,2011-12
6942,Patty Mills,SAS,23,182.88,83.91452,2011-12
6943,Pau Gasol,LAL,31,213.36,113.398,2011-12
6944,Jared Dudley,PHX,26,200.66,102.0582,2011-12
6945,Paul George,IND,22,203.2,97.52228,2011-12
6946,Paul Millsap,UTA,27,203.2,114.758776,2011-12
6947,Paul Pierce,BOS,34,200.66,106.59412,2011-12
6948,Quentin Richardson,ORL,32,198.12,103.418976,2011-12
6949,Quincy Pondexter,MEM,24,198.12,102.0582,2011-12
6950,Raja Bell,UTA,35,195.58,95.25432,2011-12
6951,Rajon Rondo,BOS,26,185.42,84.368112,2011-12
6952,Norris Cole,MIA,23,187.96,79.3786,2011-12
6953,Sebastian Telfair,PHX,27,182.88,77.11064,2011-12
6954,Semih Erden,CLE,25,213.36,108.86208,2011-12
6955,Serge Ibaka,OKC,22,208.28,106.59412,2011-12
6956,Trevor Ariza,NOH,27,203.2,95.25432,2011-12
6957,Trevor Booker,WAS,24,203.2,108.86208,2011-12
6958,Trey Johnson,NOH,27,195.58,97.52228,2011-12
6959,Trey Thompkins,LAC,22,208.28,111.13004,2011-12
6960,Tristan Thompson,CLE,21,205.74,102.965384,2011-12
6961,Troy Murphy,LAL,32,210.82,111.13004,2011-12
6962,Ty Lawson,DEN,24,180.34,88.45044,2011-12
6963,Tyler Hansbrough,IND,26,205.74,113.398,2011-12
6964,Tyler Honeycutt,SAC,21,203.2,85.275296,2011-12
6965,Tyreke Evans,SAC,22,198.12,99.79024,2011-12
6966,Tyrus Thomas,CHA,25,208.28,102.0582,2011-12
6967,Tyson Chandler,NYK,29,215.9,108.86208,2011-12
6968,Udonis Haslem,MIA,32,203.2,106.59412,2011-12
6969,Vernon Macklin,DET,25,208.28,102.965384,2011-12
6970,Travis Outlaw,SAC,27,205.74,93.893544,2011-12
6971,Vince Carter,DAL,35,198.12,99.79024,2011-12
6972,Von Wafer,ORL,26,195.58,94.800728,2011-12
6973,Walker Russell,DET,29,182.88,77.11064,2011-12
6974,Wayne Ellington,MIN,24,193.04,90.7184,2011-12
6975,Wesley Johnson,MIN,24,200.66,97.52228,2011-12
6976,Wesley Matthews,POR,25,195.58,99.79024,2011-12
6977,Will Bynum,DET,29,182.88,83.91452,2011-12
6978,Willie Green,ATL,30,190.5,91.171992,2011-12
6979,Wilson Chandler,DEN,25,203.2,102.0582,2011-12
6980,Xavier Henry,NOH,21,198.12,99.79024,2011-12
6981,Xavier Silas,PHI,24,195.58,92.98636,2011-12
6982,Yi Jianlian,DAL,24,213.36,113.398,2011-12
6983,Zach Randolph,MEM,30,205.74,117.93392,2011-12
6984,Zaza Pachulia,ATL,28,210.82,124.7378,2011-12
6985,Jan Vesely,WAS,22,210.82,108.86208,2011-12
6986,Vladimir Radmanovic,ATL,31,208.28,106.59412,2011-12
6987,Mike James,CHI,37,187.96,85.275296,2011-12
6988,Travis Leslie,LAC,22,193.04,92.98636,2011-12
6989,Tony Parker,SAS,30,187.96,83.91452,2011-12
6990,Shane Battier,MIA,33,203.2,102.0582,2011-12
6991,Shannon Brown,PHX,26,193.04,95.25432,2011-12
6992,Shaun Livingston,MIL,26,200.66,79.3786,2011-12
6993,Shawn Marion,DAL,34,200.66,103.418976,2011-12
6994,Shawne Williams,NJN,26,205.74,104.32616,2011-12
6995,Shelden Williams,NJN,28,205.74,113.398,2011-12
6996,Shelvin Mack,WAS,22,190.5,93.893544,2011-12
6997,Solomon Alabi,TOR,24,215.9,114.305184,2011-12
6998,Solomon Jones,NOH,27,208.28,111.13004,2011-12
6999,Spencer Hawes,PHI,24,215.9,111.13004,2011-12
7000,Stephen Curry,GSW,24,190.5,83.91452,2011-12
7001,Stephen Jackson,SAS,34,203.2,99.79024,2011-12
7002,Steve Blake,LAL,32,190.5,78.017824,2011-12
7003,Steve Nash,PHX,38,190.5,80.739376,2011-12
7004,Tracy McGrady,ATL,33,203.2,102.0582,2011-12
7005,Steve Novak,NYK,29,208.28,108.86208,2011-12
7006,T.J. Ford,SAS,29,182.88,74.84268,2011-12
7007,Taj Gibson,CHI,27,205.74,102.0582,2011-12
7008,Tayshaun Prince,DET,32,205.74,97.52228,2011-12
7009,Terrel Harris,MIA,24,193.04,86.18248,2011-12
7010,Terrence Williams,SAC,25,198.12,99.79024,2011-12
7011,Thabo Sefolosha,OKC,28,200.66,97.52228,2011-12
7012,Thaddeus Young,PHI,24,203.2,99.79024,2011-12
7013,Tiago Splitter,SAS,27,210.82,108.86208,2011-12
7014,Tim Duncan,SAS,36,210.82,115.66596,2011-12
7015,Timofey Mozgov,DEN,25,215.9,113.398,2011-12
7016,Tobias Harris,MIL,19,203.2,102.511792,2011-12
7017,Toney Douglas,NYK,26,187.96,83.91452,2011-12
7018,Tony Allen,MEM,30,193.04,96.615096,2011-12
7019,Tony Battie,PHI,36,210.82,108.86208,2011-12
7020,Sundiata Gaines,NJN,26,185.42,90.7184,2011-12
7021,Mike Dunleavy,MIL,31,205.74,104.32616,2011-12
7022,Jannero Pargo,ATL,32,185.42,83.91452,2011-12
7023,Mike Bibby,NYK,34,187.96,88.45044,2011-12
7024,Jeremy Lin,NYK,23,190.5,90.7184,2011-12
7025,Jeremy Pargo,MEM,26,187.96,99.336648,2011-12
7026,Jeremy Tyler,GSW,21,208.28,117.93392,2011-12
7027,Jermaine O'Neal,BOS,33,210.82,115.66596,2011-12
7028,Jerome Dyson,NOH,25,190.5,81.64656,2011-12
7029,Jerome Jordan,NYK,25,213.36,108.86208,2011-12
7030,Jerry Smith,NJN,24,187.96,86.18248,2011-12
7031,Jerry Stackhouse,ATL,37,198.12,98.883056,2011-12
7032,Jerryd Bayless,TOR,23,190.5,94.347136,2011-12
7033,Jimmer Fredette,SAC,23,187.96,88.45044,2011-12
7034,Jimmy Butler,CHI,22,200.66,99.79024,2011-12
7035,Joakim Noah,CHI,27,210.82,105.233344,2011-12
7036,Jodie Meeks,PHI,24,193.04,94.347136,2011-12
7037,Joe Johnson,ATL,31,200.66,108.86208,2011-12
7038,Joel Anthony,MIA,29,205.74,111.13004,2011-12
7039,Joel Przybilla,POR,32,215.9,111.13004,2011-12
7040,Johan Petro,NJN,26,213.36,112.037224,2011-12
7041,John Lucas III,CHI,29,180.34,74.84268,2011-12
7042,John Salmons,SAC,32,198.12,93.893544,2011-12
7043,John Wall,WAS,21,193.04,88.45044,2011-12
7044,Jon Brockman,MIL,25,200.66,115.66596,2011-12
7045,Jon Leuer,MIL,23,208.28,103.418976,2011-12
7046,Jonas Jerebko,DET,25,208.28,104.779752,2011-12
7047,Jonny Flynn,POR,23,182.88,83.91452,2011-12
7048,Jordan Crawford,WAS,23,193.04,88.45044,2011-12
7049,Jordan Farmar,NJN,25,187.96,81.64656,2011-12
7050,Jordan Hamilton,DEN,21,200.66,99.79024,2011-12
7051,Jordan Hill,LAL,24,208.28,106.59412,2011-12
7052,Jordan Williams,NJN,21,208.28,117.93392,2011-12
7053,Jeremy Evans,UTA,24,205.74,87.996848,2011-12
7054,Jeff Teague,ATL,24,187.96,82.100152,2011-12
7055,Jeff Foster,IND,35,210.82,113.398,2011-12
7056,Jeff Foote,NOH,24,213.36,120.20188,2011-12
7057,Mickael Pietrus,BOS,30,198.12,97.52228,2011-12
7058,Michael Redd,PHX,32,198.12,97.52228,2011-12
7059,Michael Beasley,MIN,23,208.28,106.59412,2011-12
7060,Metta World Peace,LAL,32,200.66,117.93392,2011-12
7061,Mehmet Okur,NJN,33,210.82,117.93392,2011-12
7062,Maurice Evans,WAS,33,195.58,99.79024,2011-12
7063,Matt Carroll,CHA,31,198.12,96.161504,2011-12
7064,Matt Bonner,SAS,32,208.28,106.59412,2011-12
7065,Matt Barnes,LAL,32,200.66,102.511792,2011-12
7066,Marvin Williams,ATL,26,205.74,111.13004,2011-12
7067,Martell Webster,MIN,25,200.66,104.32616,2011-12
7068,Marreese Speights,MEM,24,208.28,115.66596,2011-12
7069,Marquis Daniels,BOS,31,198.12,90.7184,2011-12
7070,Markieff Morris,PHX,22,208.28,111.13004,2011-12
7071,Jose Calderon,TOR,30,190.5,95.707912,2011-12
7072,Mario Chalmers,MIA,26,187.96,86.18248,2011-12
7073,Marcus Morris,HOU,22,205.74,106.59412,2011-12
7074,Marcus Camby,HOU,38,210.82,106.59412,2011-12
7075,Marco Belinelli,NOH,26,195.58,88.45044,2011-12
7076,Marcin Gortat,PHX,28,210.82,108.86208,2011-12
7077,Marc Gasol,MEM,27,215.9,120.20188,2011-12
7078,Jason Collins,ATL,33,213.36,115.66596,2011-12
7079,Jason Kapono,LAL,31,203.2,97.52228,2011-12
7080,Jason Kidd,DAL,39,193.04,95.25432,2011-12
7081,Jason Maxiell,DET,29,200.66,117.93392,2011-12
7082,Jason Smith,NOH,26,213.36,108.86208,2011-12
